年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
115,03,264,員山,28綜合＆電力合計,**,27857,6232124
115,03,265,羅東,1表燈非營業用,41647,359,13874669
115,03,265,羅東,2表燈營業用,4532,6926,5687793
115,03,265,羅東,3表燈小計,**,7285,19562462
115,03,265,羅東,4低壓綜合裝置非營業用,*,0,0
115,03,265,羅東,5低壓綜合需量非營業用,115,4703,420279
115,03,265,羅東,6低壓電動車非營業用,*,0,0
115,03,265,羅東,7低壓綜合非營業用電小計,**,4703,420279
115,03,265,羅東,8低壓綜合裝置營業用,*,43,3807
115,03,265,羅東,9低壓綜合需量營業用,217,10395,2165781
115,03,265,羅東,10低壓電動車營業用,6,820,45280
115,03,265,羅東,11低壓綜合營業用電小計,**,11258,2214868
115,03,265,羅東,12低壓綜合用電小計,**,15961,2635147
115,03,265,羅東,13低壓裝置電力,63,469,38747
115,03,265,羅東,14低壓需量電力,46,1301,106310
115,03,265,羅東,15低壓電力小計,**,1770,145057
115,03,265,羅東,16高壓電力,24,10965,3177417
115,03,265,羅東,17高壓電動車,*,0,0
115,03,265,羅東,18特高壓電力,*,0,0
115,03,265,羅東,19高＆特高壓電力小計,**,10965,3177417
115,03,265,羅東,20電力小計,**,12735,3322474
115,03,265,羅東,21綜合＆電力小計,**,28696,5957621
115,03,265,羅東,22電燈＆綜合＆電力小計,**,35981,25520083
115,03,265,羅東,23臨時電燈,65,0,5629
115,03,265,羅東,24臨時電力,*,281,20474
115,03,265,羅東,25臨時用電小計,**,281,26103
115,03,265,羅東,26總計（含臨時用電）,**,35981,25546186
115,03,265,羅東,27表燈合計,**,7285,19568091
115,03,265,羅東,28綜合＆電力合計,**,28696,5978095
115,03,266,三星,1表燈非營業用,16786,174,2195965
115,03,266,三星,2表燈營業用,1192,1168,940682
115,03,266,三星,3表燈小計,**,1342,3136647
115,03,266,三星,4低壓綜合裝置非營業用,*,0,0
115,03,266,三星,5低壓綜合需量非營業用,22,1244,135452
115,03,266,三星,6低壓電動車非營業用,*,0,0
115,03,266,三星,7低壓綜合非營業用電小計,**,1244,135452
115,03,266,三星,8低壓綜合裝置營業用,*,0,0
115,03,266,三星,9低壓綜合需量營業用,11,356,91533
115,03,266,三星,10低壓電動車營業用,*,0,0
115,03,266,三星,11低壓綜合營業用電小計,**,356,91533
115,03,266,三星,12低壓綜合用電小計,**,1600,226985
115,03,266,三星,13低壓裝置電力,73,976,42253
115,03,266,三星,14低壓需量電力,102,2835,222208
115,03,266,三星,15低壓電力小計,**,3811,264461
115,03,266,三星,16高壓電力,25,11320,2276148
115,03,266,三星,17高壓電動車,*,0,0
115,03,266,三星,18特高壓電力,*,0,0
115,03,266,三星,19高＆特高壓電力小計,**,11320,2276148
115,03,266,三星,20電力小計,**,15131,2540609
115,03,266,三星,21綜合＆電力小計,**,16731,2767594
115,03,266,三星,22電燈＆綜合＆電力小計,**,18073,5904241
115,03,266,三星,23臨時電燈,184,0,843
115,03,266,三星,24臨時電力,7,208,6969
115,03,266,三星,25臨時用電小計,**,208,7812
115,03,266,三星,26總計（含臨時用電）,**,18073,5912053
115,03,266,三星,27表燈合計,**,1342,3137490
115,03,266,三星,28綜合＆電力合計,**,16731,2774563
115,03,267,大同,1表燈非營業用,2591,4,902367
115,03,267,大同,2表燈營業用,212,783,373135
115,03,267,大同,3表燈小計,**,787,1275502
115,03,267,大同,4低壓綜合裝置非營業用,*,0,0
115,03,267,大同,5低壓綜合需量非營業用,13,445,24320
115,03,267,大同,6低壓電動車非營業用,*,0,0
115,03,267,大同,7低壓綜合非營業用電小計,**,445,24320
115,03,267,大同,8低壓綜合裝置營業用,*,0,0
115,03,267,大同,9低壓綜合需量營業用,11,324,83628
115,03,267,大同,10低壓電動車營業用,*,44,0
115,03,267,大同,11低壓綜合營業用電小計,**,368,83628
115,03,267,大同,12低壓綜合用電小計,**,813,107948
115,03,267,大同,13低壓裝置電力,7,69,12870
115,03,267,大同,14低壓需量電力,32,295,32506
115,03,267,大同,15低壓電力小計,**,364,45376
115,03,267,大同,16高壓電力,*,681,100680
115,03,267,大同,17高壓電動車,*,0,0
115,03,267,大同,18特高壓電力,*,0,0
115,03,267,大同,19高＆特高壓電力小計,*,681,100680
115,03,267,大同,20電力小計,**,1045,146056
115,03,267,大同,21綜合＆電力小計,**,1858,254004
115,03,267,大同,22電燈＆綜合＆電力小計,**,2645,1529506
115,03,267,大同,23臨時電燈,*,0,47
115,03,267,大同,24臨時電力,*,1220,43300
115,03,267,大同,25臨時用電小計,*,1220,43347
115,03,267,大同,26總計（含臨時用電）,**,2645,1572853
115,03,267,大同,27表燈合計,**,787,1275549
115,03,267,大同,28綜合＆電力合計,**,1858,297304
115,03,268,五結,1表燈非營業用,29853,393,5786746
115,03,268,五結,2表燈營業用,2252,2549,2026902
115,03,268,五結,3表燈小計,**,2942,7813648
115,03,268,五結,4低壓綜合裝置非營業用,*,0,0
115,03,268,五結,5低壓綜合需量非營業用,59,2513,236152
115,03,268,五結,6低壓電動車非營業用,*,10,200
115,03,268,五結,7低壓綜合非營業用電小計,**,2523,236352
115,03,268,五結,8低壓綜合裝置營業用,*,0,0
115,03,268,五結,9低壓綜合需量營業用,55,3191,596838
115,03,268,五結,10低壓電動車營業用,*,600,52360
115,03,268,五結,11低壓綜合營業用電小計,**,3791,649198
115,03,268,五結,12低壓綜合用電小計,**,6314,885550
115,03,268,五結,13低壓裝置電力,237,1955,279983
115,03,268,五結,14低壓需量電力,273,12508,1598885
115,03,268,五結,15低壓電力小計,**,14463,1878868
115,03,268,五結,16高壓電力,72,40667,12993844
115,03,268,五結,17高壓電動車,*,500,30720
115,03,268,五結,18特高壓電力,*,3150,1073920
115,03,268,五結,19高＆特高壓電力小計,**,44317,14098484
115,03,268,五結,20電力小計,**,58780,15977352
115,03,268,五結,21綜合＆電力小計,**,65094,16862902
115,03,268,五結,22電燈＆綜合＆電力小計,**,68036,24676550
115,03,268,五結,23臨時電燈,164,0,9636
115,03,268,五結,24臨時電力,17,760,83500
115,03,268,五結,25臨時用電小計,**,760,93136
115,03,268,五結,26總計（含臨時用電）,**,68036,24769686
115,03,268,五結,27表燈合計,**,2942,7823284
115,03,268,五結,28綜合＆電力合計,**,65094,16946402
115,03,269,冬山,1表燈非營業用,37720,546,5729159
115,03,269,冬山,2表燈營業用,2624,2106,1959399
115,03,269,冬山,3表燈小計,**,2652,7688558
115,03,269,冬山,4低壓綜合裝置非營業用,*,0,0
115,03,269,冬山,5低壓綜合需量非營業用,34,1748,154160
115,03,269,冬山,6低壓電動車非營業用,*,0,0
115,03,269,冬山,7低壓綜合非營業用電小計,**,1748,154160
115,03,269,冬山,8低壓綜合裝置營業用,*,0,0
115,03,269,冬山,9低壓綜合需量營業用,38,1996,465444
115,03,269,冬山,10低壓電動車營業用,*,250,480
115,03,269,冬山,11低壓綜合營業用電小計,**,2246,465924
115,03,269,冬山,12低壓綜合用電小計,**,3994,620084
115,03,269,冬山,13低壓裝置電力,115,1215,249854
115,03,269,冬山,14低壓需量電力,354,14118,1576516
115,03,269,冬山,15低壓電力小計,**,15333,1826370
115,03,269,冬山,16高壓電力,90,63779,19316755
115,03,269,冬山,17高壓電動車,*,0,0
115,03,269,冬山,18特高壓電力,*,19150,6907200
115,03,269,冬山,19高＆特高壓電力小計,**,82929,26223955
115,03,269,冬山,20電力小計,**,98262,28050325
115,03,269,冬山,21綜合＆電力小計,**,102256,28670409
115,03,269,冬山,22電燈＆綜合＆電力小計,**,104908,36358967
115,03,269,冬山,23臨時電燈,230,0,8148
115,03,269,冬山,24臨時電力,9,143,6042
115,03,269,冬山,25臨時用電小計,**,143,14190
115,03,269,冬山,26總計（含臨時用電）,**,104908,36373157
115,03,269,冬山,27表燈合計,**,2652,7696706
115,03,269,冬山,28綜合＆電力合計,**,102256,28676451
115,03,270,蘇澳,1表燈非營業用,25452,119,5710246
115,03,270,蘇澳,2表燈營業用,1543,2125,1682321
115,03,270,蘇澳,3表燈小計,**,2244,7392567
115,03,270,蘇澳,4低壓綜合裝置非營業用,*,0,0
115,03,270,蘇澳,5低壓綜合需量非營業用,50,2711,467807
115,03,270,蘇澳,6低壓電動車非營業用,*,356,14160
115,03,270,蘇澳,7低壓綜合非營業用電小計,**,3067,481967
115,03,270,蘇澳,8低壓綜合裝置營業用,*,0,0
115,03,270,蘇澳,9低壓綜合需量營業用,78,3413,612825
115,03,270,蘇澳,10低壓電動車營業用,8,1694,67920
115,03,270,蘇澳,11低壓綜合營業用電小計,**,5107,680745
115,03,270,蘇澳,12低壓綜合用電小計,**,8174,1162712
115,03,270,蘇澳,13低壓裝置電力,106,983,164197
115,03,270,蘇澳,14低壓需量電力,228,12803,1260938
115,03,270,蘇澳,15低壓電力小計,**,13786,1425135
115,03,270,蘇澳,16高壓電力,116,75413,27252844
115,03,270,蘇澳,17高壓電動車,*,200,16234
115,03,270,蘇澳,18特高壓電力,*,61276,35541284
115,03,270,蘇澳,19高＆特高壓電力小計,**,136889,62810362
115,03,270,蘇澳,20電力小計,**,150675,64235497
115,03,270,蘇澳,21綜合＆電力小計,**,158849,65398209
115,03,270,蘇澳,22電燈＆綜合＆電力小計,**,161093,72790776
115,03,270,蘇澳,23臨時電燈,46,0,1931
115,03,270,蘇澳,24臨時電力,15,2061,531328
115,03,270,蘇澳,25臨時用電小計,**,2061,533259
115,03,270,蘇澳,26總計（含臨時用電）,**,161093,73324035
115,03,270,蘇澳,27表燈合計,**,2244,7394498
115,03,270,蘇澳,28綜合＆電力合計,**,158849,65929537
115,03,272,南澳,1表燈非營業用,2063,10,494991
115,03,272,南澳,2表燈營業用,133,196,200803
115,03,272,南澳,3表燈小計,**,206,695794
115,03,272,南澳,4低壓綜合裝置非營業用,*,0,0
115,03,272,南澳,5低壓綜合需量非營業用,20,1067,155183
115,03,272,南澳,6低壓電動車非營業用,*,0,0
115,03,272,南澳,7低壓綜合非營業用電小計,**,1067,155183
115,03,272,南澳,8低壓綜合裝置營業用,*,0,0
115,03,272,南澳,9低壓綜合需量營業用,*,56,35928
115,03,272,南澳,10低壓電動車營業用,*,0,0
115,03,272,南澳,11低壓綜合營業用電小計,*,56,35928
115,03,272,南澳,12低壓綜合用電小計,**,1123,191111
115,03,272,南澳,13低壓裝置電力,9,91,16258
115,03,272,南澳,14低壓需量電力,33,677,66802
115,03,272,南澳,15低壓電力小計,**,768,83060
115,03,272,南澳,16高壓電力,*,950,205620
115,03,272,南澳,17高壓電動車,*,0,0
115,03,272,南澳,18特高壓電力,*,15000,6927064
115,03,272,南澳,19高＆特高壓電力小計,*,15950,7132684
115,03,272,南澳,20電力小計,**,16718,7215744
115,03,272,南澳,21綜合＆電力小計,**,17841,7406855
115,03,272,南澳,22電燈＆綜合＆電力小計,**,18047,8102649
115,03,272,南澳,23臨時電燈,7,0,323
115,03,272,南澳,24臨時電力,*,15,2360
115,03,272,南澳,25臨時用電小計,**,15,2683
115,03,272,南澳,26總計（含臨時用電）,**,18047,8105332
115,03,272,南澳,27表燈合計,**,206,696117
115,03,272,南澳,28綜合＆電力合計,**,17841,7409215
115,03,290,中山區,1表燈非營業用,*,0,0
115,03,290,中山區,2表燈營業用,*,0,0
115,03,290,中山區,3表燈小計,*,0,0
115,03,290,中山區,4低壓綜合裝置非營業用,*,0,0
115,03,290,中山區,5低壓綜合需量非營業用,*,0,0
115,03,290,中山區,6低壓電動車非營業用,*,0,0
115,03,290,中山區,7低壓綜合非營業用電小計,*,0,0
115,03,290,中山區,8低壓綜合裝置營業用,*,0,0
115,03,290,中山區,9低壓綜合需量營業用,*,0,0
115,03,290,中山區,10低壓電動車營業用,*,0,0
115,03,290,中山區,11低壓綜合營業用電小計,*,0,0
115,03,290,中山區,12低壓綜合用電小計,*,0,0
115,03,290,中山區,13低壓裝置電力,*,0,0
115,03,290,中山區,14低壓需量電力,*,0,0
115,03,290,中山區,15低壓電力小計,*,0,0
115,03,290,中山區,16高壓電力,*,0,0
115,03,290,中山區,17高壓電動車,*,0,0
115,03,290,中山區,18特高壓電力,*,0,0
115,03,290,中山區,19高＆特高壓電力小計,*,0,0
115,03,290,中山區,20電力小計,*,0,0
115,03,290,中山區,21綜合＆電力小計,*,0,0
115,03,290,中山區,22電燈＆綜合＆電力小計,*,0,0
115,03,290,中山區,23臨時電燈,*,0,0
115,03,290,中山區,24臨時電力,*,0,0
115,03,290,中山區,25臨時用電小計,*,0,0
115,03,290,中山區,26總計（含臨時用電）,*,0,0
115,03,290,中山區,27表燈合計,*,0,0
115,03,290,中山區,28綜合＆電力合計,*,0,0
115,03,300,新竹市,1表燈非營業用,264417,3142,81549704
115,03,300,新竹市,2表燈營業用,17709,35192,24451683
115,03,300,新竹市,3表燈小計,**,38334,106001387
115,03,300,新竹市,4低壓綜合裝置非營業用,*,0,0
115,03,300,新竹市,5低壓綜合需量非營業用,1397,52237,8111818
115,03,300,新竹市,6低壓電動車非營業用,*,1280,28000
115,03,300,新竹市,7低壓綜合非營業用電小計,**,53517,8139818
115,03,300,新竹市,8低壓綜合裝置營業用,*,25,1289
115,03,300,新竹市,9低壓綜合需量營業用,1386,55627,10038729
115,03,300,新竹市,10低壓電動車營業用,24,7771,439080
115,03,300,新竹市,11低壓綜合營業用電小計,**,63423,10479098
115,03,300,新竹市,12低壓綜合用電小計,**,116940,18618916
115,03,300,新竹市,13低壓裝置電力,314,2590,289440
115,03,300,新竹市,14低壓需量電力,1292,53681,9278502
115,03,300,新竹市,15低壓電力小計,**,56271,9567942
115,03,300,新竹市,16高壓電力,480,556090,233207358
115,03,300,新竹市,17高壓電動車,*,870,115520
115,03,300,新竹市,18特高壓電力,27,864484,538553487
115,03,300,新竹市,19高＆特高壓電力小計,**,1421444,771876365
115,03,300,新竹市,20電力小計,**,1477715,781444307
115,03,300,新竹市,21綜合＆電力小計,**,1594655,800063223
115,03,300,新竹市,22電燈＆綜合＆電力小計,**,1632989,906064610
115,03,300,新竹市,23臨時電燈,299,0,66606
115,03,300,新竹市,24臨時電力,130,6940,733694
115,03,300,新竹市,25臨時用電小計,**,6940,800300
115,03,300,新竹市,26總計（含臨時用電）,**,1632989,906864910
115,03,300,新竹市,27表燈合計,**,38334,106067993
115,03,300,新竹市,28綜合＆電力合計,**,1594655,800796917
115,03,302,竹北,1表燈非營業用,126349,1515,35501102
115,03,302,竹北,2表燈營業用,10524,25984,16121708
115,03,302,竹北,3表燈小計,**,27499,51622810
115,03,302,竹北,4低壓綜合裝置非營業用,*,0,0
115,03,302,竹北,5低壓綜合需量非營業用,903,42964,6157899
115,03,302,竹北,6低壓電動車非營業用,10,1231,51785
115,03,302,竹北,7低壓綜合非營業用電小計,**,44195,6209684
115,03,302,竹北,8低壓綜合裝置營業用,*,0,0
115,03,302,竹北,9低壓綜合需量營業用,1288,67241,13730807
115,03,302,竹北,10低壓電動車營業用,15,4176,265760
115,03,302,竹北,11低壓綜合營業用電小計,**,71417,13996567
115,03,302,竹北,12低壓綜合用電小計,**,115612,20206251
115,03,302,竹北,13低壓裝置電力,28,285,23092
115,03,302,竹北,14低壓需量電力,483,31043,5705394
115,03,302,竹北,15低壓電力小計,**,31328,5728486
115,03,302,竹北,16高壓電力,173,170062,54331706
115,03,302,竹北,17高壓電動車,*,910,66560
115,03,302,竹北,18特高壓電力,*,12850,7074006
115,03,302,竹北,19高＆特高壓電力小計,**,183822,61472272
115,03,302,竹北,20電力小計,**,215150,67200758
115,03,302,竹北,21綜合＆電力小計,**,330762,87407009
115,03,302,竹北,22電燈＆綜合＆電力小計,**,358261,139029819
115,03,302,竹北,23臨時電燈,194,0,46063
115,03,302,竹北,24臨時電力,93,6826,863778
115,03,302,竹北,25臨時用電小計,**,6826,909841
115,03,302,竹北,26總計（含臨時用電）,**,358261,139939660
115,03,302,竹北,27表燈合計,**,27499,51668873
115,03,302,竹北,28綜合＆電力合計,**,330762,88270787
115,03,303,湖口,1表燈非營業用,57280,632,18993255
115,03,303,湖口,2表燈營業用,3493,5839,5201314
115,03,303,湖口,3表燈小計,**,6471,24194569
115,03,303,湖口,4低壓綜合裝置非營業用,*,0,0
115,03,303,湖口,5低壓綜合需量非營業用,116,6078,871873
115,03,303,湖口,6低壓電動車非營業用,*,271,2088
115,03,303,湖口,7低壓綜合非營業用電小計,**,6349,873961
115,03,303,湖口,8低壓綜合裝置營業用,*,0,0
115,03,303,湖口,9低壓綜合需量營業用,134,6585,1322400
115,03,303,湖口,10低壓電動車營業用,*,448,0
115,03,303,湖口,11低壓綜合營業用電小計,**,7033,1322400
115,03,303,湖口,12低壓綜合用電小計,**,13382,2196361
115,03,303,湖口,13低壓裝置電力,13,116,15926
115,03,303,湖口,14低壓需量電力,363,19994,3147913
115,03,303,湖口,15低壓電力小計,**,20110,3163839
115,03,303,湖口,16高壓電力,342,449103,195048854
115,03,303,湖口,17高壓電動車,*,858,182818
115,03,303,湖口,18特高壓電力,15,109021,56307886
115,03,303,湖口,19高＆特高壓電力小計,**,558982,251539558
115,03,303,湖口,20電力小計,**,579092,254703397
115,03,303,湖口,21綜合＆電力小計,**,592474,256899758
