年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
114,03,432,大肚,25臨時用電小計,**,329,36570
114,03,432,大肚,26總計（含臨時用電）,**,96066,31310651
114,03,432,大肚,27表燈合計,**,3437,8441000
114,03,432,大肚,28綜合＆電力合計,**,92629,22869651
114,03,433,沙鹿,1表燈非營業用,68761,786,18228645
114,03,433,沙鹿,2表燈營業用,5068,10142,6166683
114,03,433,沙鹿,3表燈小計,**,10928,24395328
114,03,433,沙鹿,4低壓綜合裝置非營業用,*,0,0
114,03,433,沙鹿,5低壓綜合需量非營業用,86,4484,360279
114,03,433,沙鹿,6低壓電動車非營業用,*,30,0
114,03,433,沙鹿,7低壓綜合非營業用電小計,**,4514,360279
114,03,433,沙鹿,8低壓綜合裝置營業用,*,20,1906
114,03,433,沙鹿,9低壓綜合需量營業用,238,11137,1959716
114,03,433,沙鹿,10低壓電動車營業用,*,180,2960
114,03,433,沙鹿,11低壓綜合營業用電小計,**,11337,1964582
114,03,433,沙鹿,12低壓綜合用電小計,**,15851,2324861
114,03,433,沙鹿,13低壓裝置電力,78,1025,131610
114,03,433,沙鹿,14低壓需量電力,169,5608,712921
114,03,433,沙鹿,15低壓電力小計,**,6633,844531
114,03,433,沙鹿,16高壓電力,54,34148,8365899
114,03,433,沙鹿,17高壓電動車,*,0,0
114,03,433,沙鹿,18特高壓電力,*,18500,5615328
114,03,433,沙鹿,19高＆特高壓電力小計,**,52648,13981227
114,03,433,沙鹿,20電力小計,**,59281,14825758
114,03,433,沙鹿,21綜合＆電力小計,**,75132,17150619
114,03,433,沙鹿,22電燈＆綜合＆電力小計,**,86060,41545947
114,03,433,沙鹿,23臨時電燈,104,0,34923
114,03,433,沙鹿,24臨時電力,55,4023,432712
114,03,433,沙鹿,25臨時用電小計,**,4023,467635
114,03,433,沙鹿,26總計（含臨時用電）,**,86060,42013582
114,03,433,沙鹿,27表燈合計,**,10928,24430251
114,03,433,沙鹿,28綜合＆電力合計,**,75132,17583331
114,03,434,龍井,1表燈非營業用,49739,399,18470163
114,03,434,龍井,2表燈營業用,4246,6897,4521783
114,03,434,龍井,3表燈小計,**,7296,22991946
114,03,434,龍井,4低壓綜合裝置非營業用,*,0,0
114,03,434,龍井,5低壓綜合需量非營業用,81,3108,316035
114,03,434,龍井,6低壓電動車非營業用,*,0,0
114,03,434,龍井,7低壓綜合非營業用電小計,**,3108,316035
114,03,434,龍井,8低壓綜合裝置營業用,*,21,462
114,03,434,龍井,9低壓綜合需量營業用,221,13317,1867863
114,03,434,龍井,10低壓電動車營業用,*,213,1760
114,03,434,龍井,11低壓綜合營業用電小計,**,13551,1870085
114,03,434,龍井,12低壓綜合用電小計,**,16659,2186120
114,03,434,龍井,13低壓裝置電力,59,516,47646
114,03,434,龍井,14低壓需量電力,299,20727,2635593
114,03,434,龍井,15低壓電力小計,**,21243,2683239
114,03,434,龍井,16高壓電力,125,67029,18847270
114,03,434,龍井,17高壓電動車,*,0,0
114,03,434,龍井,18特高壓電力,*,181000,79688925
114,03,434,龍井,19高＆特高壓電力小計,**,248029,98536195
114,03,434,龍井,20電力小計,**,269272,101219434
114,03,434,龍井,21綜合＆電力小計,**,285931,103405554
114,03,434,龍井,22電燈＆綜合＆電力小計,**,293227,126397500
114,03,434,龍井,23臨時電燈,81,0,35073
114,03,434,龍井,24臨時電力,29,2825,442257
114,03,434,龍井,25臨時用電小計,**,2825,477330
114,03,434,龍井,26總計（含臨時用電）,**,293227,126874830
114,03,434,龍井,27表燈合計,**,7296,23027019
114,03,434,龍井,28綜合＆電力合計,**,285931,103847811
114,03,435,梧棲,1表燈非營業用,43850,370,13465483
114,03,435,梧棲,2表燈營業用,3154,6774,3579841
114,03,435,梧棲,3表燈小計,**,7144,17045324
114,03,435,梧棲,4低壓綜合裝置非營業用,*,0,0
114,03,435,梧棲,5低壓綜合需量非營業用,107,5874,740989
114,03,435,梧棲,6低壓電動車非營業用,*,0,0
114,03,435,梧棲,7低壓綜合非營業用電小計,**,5874,740989
114,03,435,梧棲,8低壓綜合裝置營業用,*,0,0
114,03,435,梧棲,9低壓綜合需量營業用,214,14190,2266333
114,03,435,梧棲,10低壓電動車營業用,*,499,6240
114,03,435,梧棲,11低壓綜合營業用電小計,**,14689,2272573
114,03,435,梧棲,12低壓綜合用電小計,**,20563,3013562
114,03,435,梧棲,13低壓裝置電力,70,562,83183
114,03,435,梧棲,14低壓需量電力,230,15737,2007840
114,03,435,梧棲,15低壓電力小計,**,16299,2091023
114,03,435,梧棲,16高壓電力,215,154509,51567474
114,03,435,梧棲,17高壓電動車,*,0,0
114,03,435,梧棲,18特高壓電力,9,92242,52198413
114,03,435,梧棲,19高＆特高壓電力小計,**,246751,103765887
114,03,435,梧棲,20電力小計,**,263050,105856910
114,03,435,梧棲,21綜合＆電力小計,**,283613,108870472
114,03,435,梧棲,22電燈＆綜合＆電力小計,**,290757,125915796
114,03,435,梧棲,23臨時電燈,87,0,35863
114,03,435,梧棲,24臨時電力,40,3525,443678
114,03,435,梧棲,25臨時用電小計,**,3525,479541
114,03,435,梧棲,26總計（含臨時用電）,**,290757,126395337
114,03,435,梧棲,27表燈合計,**,7144,17081187
114,03,435,梧棲,28綜合＆電力合計,**,283613,109314150
114,03,436,清水,1表燈非營業用,58836,372,12983129
114,03,436,清水,2表燈營業用,3903,6222,4711412
114,03,436,清水,3表燈小計,**,6594,17694541
114,03,436,清水,4低壓綜合裝置非營業用,*,0,0
114,03,436,清水,5低壓綜合需量非營業用,83,5034,588372
114,03,436,清水,6低壓電動車非營業用,*,0,0
114,03,436,清水,7低壓綜合非營業用電小計,**,5034,588372
114,03,436,清水,8低壓綜合裝置營業用,*,43,2707
114,03,436,清水,9低壓綜合需量營業用,214,13518,2086407
114,03,436,清水,10低壓電動車營業用,*,970,144000
114,03,436,清水,11低壓綜合營業用電小計,**,14531,2233114
114,03,436,清水,12低壓綜合用電小計,**,19565,2821486
114,03,436,清水,13低壓裝置電力,99,1351,317168
114,03,436,清水,14低壓需量電力,163,7832,1085800
114,03,436,清水,15低壓電力小計,**,9183,1402968
114,03,436,清水,16高壓電力,101,53902,14201401
114,03,436,清水,17高壓電動車,*,2350,271880
114,03,436,清水,18特高壓電力,*,15500,6808800
114,03,436,清水,19高＆特高壓電力小計,**,71752,21282081
114,03,436,清水,20電力小計,**,80935,22685049
114,03,436,清水,21綜合＆電力小計,**,100500,25506535
114,03,436,清水,22電燈＆綜合＆電力小計,**,107094,43201076
114,03,436,清水,23臨時電燈,70,0,8644
114,03,436,清水,24臨時電力,27,2472,276840
114,03,436,清水,25臨時用電小計,**,2472,285484
114,03,436,清水,26總計（含臨時用電）,**,107094,43486560
114,03,436,清水,27表燈合計,**,6594,17703185
114,03,436,清水,28綜合＆電力合計,**,100500,25783375
114,03,437,大甲,1表燈非營業用,43915,1312,13477735
114,03,437,大甲,2表燈營業用,4081,6881,4852039
114,03,437,大甲,3表燈小計,**,8193,18329774
114,03,437,大甲,4低壓綜合裝置非營業用,*,0,0
114,03,437,大甲,5低壓綜合需量非營業用,65,3665,360712
114,03,437,大甲,6低壓電動車非營業用,*,0,0
114,03,437,大甲,7低壓綜合非營業用電小計,**,3665,360712
114,03,437,大甲,8低壓綜合裝置營業用,*,0,0
114,03,437,大甲,9低壓綜合需量營業用,208,10294,1735756
114,03,437,大甲,10低壓電動車營業用,*,0,0
114,03,437,大甲,11低壓綜合營業用電小計,**,10294,1735756
114,03,437,大甲,12低壓綜合用電小計,**,13959,2096468
114,03,437,大甲,13低壓裝置電力,191,2057,149293
114,03,437,大甲,14低壓需量電力,347,21638,3491061
114,03,437,大甲,15低壓電力小計,**,23695,3640354
114,03,437,大甲,16高壓電力,217,109104,28067840
114,03,437,大甲,17高壓電動車,*,0,0
114,03,437,大甲,18特高壓電力,*,9500,4191512
114,03,437,大甲,19高＆特高壓電力小計,**,118604,32259352
114,03,437,大甲,20電力小計,**,142299,35899706
114,03,437,大甲,21綜合＆電力小計,**,156258,37996174
114,03,437,大甲,22電燈＆綜合＆電力小計,**,164451,56325948
114,03,437,大甲,23臨時電燈,63,0,16314
114,03,437,大甲,24臨時電力,6,341,23040
114,03,437,大甲,25臨時用電小計,**,341,39354
114,03,437,大甲,26總計（含臨時用電）,**,164451,56365302
114,03,437,大甲,27表燈合計,**,8193,18346088
114,03,437,大甲,28綜合＆電力合計,**,156258,38019214
114,03,438,外埔,1表燈非營業用,18088,345,827772
114,03,438,外埔,2表燈營業用,1245,2469,619345
114,03,438,外埔,3表燈小計,**,2814,1447117
114,03,438,外埔,4低壓綜合裝置非營業用,*,0,0
114,03,438,外埔,5低壓綜合需量非營業用,22,914,64122
114,03,438,外埔,6低壓電動車非營業用,*,0,0
114,03,438,外埔,7低壓綜合非營業用電小計,**,914,64122
114,03,438,外埔,8低壓綜合裝置營業用,*,0,0
114,03,438,外埔,9低壓綜合需量營業用,42,2442,350896
114,03,438,外埔,10低壓電動車營業用,*,0,0
114,03,438,外埔,11低壓綜合營業用電小計,**,2442,350896
114,03,438,外埔,12低壓綜合用電小計,**,3356,415018
114,03,438,外埔,13低壓裝置電力,38,625,70941
114,03,438,外埔,14低壓需量電力,129,6668,695657
114,03,438,外埔,15低壓電力小計,**,7293,766598
114,03,438,外埔,16高壓電力,45,15661,3632956
114,03,438,外埔,17高壓電動車,*,0,0
114,03,438,外埔,18特高壓電力,*,0,0
114,03,438,外埔,19高＆特高壓電力小計,**,15661,3632956
114,03,438,外埔,20電力小計,**,22954,4399554
114,03,438,外埔,21綜合＆電力小計,**,26310,4814572
114,03,438,外埔,22電燈＆綜合＆電力小計,**,29124,6261689
114,03,438,外埔,23臨時電燈,24,0,3960
114,03,438,外埔,24臨時電力,*,99,2000
114,03,438,外埔,25臨時用電小計,**,99,5960
114,03,438,外埔,26總計（含臨時用電）,**,29124,6267649
114,03,438,外埔,27表燈合計,**,2814,1451077
114,03,438,外埔,28綜合＆電力合計,**,26310,4816572
114,03,439,大安,1表燈非營業用,11040,36,2857868
114,03,439,大安,2表燈營業用,817,2754,1183458
114,03,439,大安,3表燈小計,**,2790,4041326
114,03,439,大安,4低壓綜合裝置非營業用,*,0,0
114,03,439,大安,5低壓綜合需量非營業用,7,283,10880
114,03,439,大安,6低壓電動車非營業用,*,306,9960
114,03,439,大安,7低壓綜合非營業用電小計,**,589,20840
114,03,439,大安,8低壓綜合裝置營業用,*,0,0
114,03,439,大安,9低壓綜合需量營業用,58,4520,834634
114,03,439,大安,10低壓電動車營業用,*,120,2080
114,03,439,大安,11低壓綜合營業用電小計,**,4640,836714
114,03,439,大安,12低壓綜合用電小計,**,5229,857554
114,03,439,大安,13低壓裝置電力,112,708,77997
114,03,439,大安,14低壓需量電力,99,4790,653225
114,03,439,大安,15低壓電力小計,**,5498,731222
114,03,439,大安,16高壓電力,20,10132,1709494
114,03,439,大安,17高壓電動車,*,0,0
114,03,439,大安,18特高壓電力,*,0,0
114,03,439,大安,19高＆特高壓電力小計,**,10132,1709494
114,03,439,大安,20電力小計,**,15630,2440716
114,03,439,大安,21綜合＆電力小計,**,20859,3298270
114,03,439,大安,22電燈＆綜合＆電力小計,**,23649,7339596
114,03,439,大安,23臨時電燈,23,0,1624
114,03,439,大安,24臨時電力,*,300,36160
114,03,439,大安,25臨時用電小計,**,300,37784
114,03,439,大安,26總計（含臨時用電）,**,23649,7377380
114,03,439,大安,27表燈合計,**,2790,4042950
114,03,439,大安,28綜合＆電力合計,**,20859,3334430
114,03,500,彰化,1表燈非營業用,134278,1638,34281961
114,03,500,彰化,2表燈營業用,12313,17057,10731590
114,03,500,彰化,3表燈小計,**,18695,45013551
114,03,500,彰化,4低壓綜合裝置非營業用,*,0,0
114,03,500,彰化,5低壓綜合需量非營業用,312,12964,1271139
114,03,500,彰化,6低壓電動車非營業用,*,0,0
114,03,500,彰化,7低壓綜合非營業用電小計,**,12964,1271139
114,03,500,彰化,8低壓綜合裝置營業用,*,0,0
114,03,500,彰化,9低壓綜合需量營業用,833,32939,4935282
114,03,500,彰化,10低壓電動車營業用,*,1298,85320
114,03,500,彰化,11低壓綜合營業用電小計,**,34237,5020602
114,03,500,彰化,12低壓綜合用電小計,**,47201,6291741
114,03,500,彰化,13低壓裝置電力,2515,16757,3002803
114,03,500,彰化,14低壓需量電力,1036,34977,4754911
114,03,500,彰化,15低壓電力小計,**,51734,7757714
114,03,500,彰化,16高壓電力,153,74062,19343006
114,03,500,彰化,17高壓電動車,*,360,30780
114,03,500,彰化,18特高壓電力,*,16040,6213312
114,03,500,彰化,19高＆特高壓電力小計,**,90462,25587098
114,03,500,彰化,20電力小計,**,142196,33344812
114,03,500,彰化,21綜合＆電力小計,**,189397,39636553
114,03,500,彰化,22電燈＆綜合＆電力小計,**,208092,84650104
114,03,500,彰化,23臨時電燈,100,0,22063
114,03,500,彰化,24臨時電力,22,1906,168981
114,03,500,彰化,25臨時用電小計,**,1906,191044
114,03,500,彰化,26總計（含臨時用電）,**,208092,84841148
114,03,500,彰化,27表燈合計,**,18695,45035614
114,03,500,彰化,28綜合＆電力合計,**,189397,39805534
114,03,502,芬園,1表燈非營業用,13770,467,5378287
114,03,502,芬園,2表燈營業用,824,1406,1390574
114,03,502,芬園,3表燈小計,**,1873,6768861
114,03,502,芬園,4低壓綜合裝置非營業用,*,0,0
114,03,502,芬園,5低壓綜合需量非營業用,14,786,54059
114,03,502,芬園,6低壓電動車非營業用,*,0,0
114,03,502,芬園,7低壓綜合非營業用電小計,**,786,54059
114,03,502,芬園,8低壓綜合裝置營業用,*,0,0
114,03,502,芬園,9低壓綜合需量營業用,43,2107,280750
114,03,502,芬園,10低壓電動車營業用,*,60,160
114,03,502,芬園,11低壓綜合營業用電小計,**,2167,280910
114,03,502,芬園,12低壓綜合用電小計,**,2953,334969
114,03,502,芬園,13低壓裝置電力,277,1475,357495
114,03,502,芬園,14低壓需量電力,129,3432,410831
114,03,502,芬園,15低壓電力小計,**,4907,768326
114,03,502,芬園,16高壓電力,19,6853,1653756
114,03,502,芬園,17高壓電動車,*,0,0
114,03,502,芬園,18特高壓電力,*,0,0
114,03,502,芬園,19高＆特高壓電力小計,**,6853,1653756
114,03,502,芬園,20電力小計,**,11760,2422082
114,03,502,芬園,21綜合＆電力小計,**,14713,2757051
114,03,502,芬園,22電燈＆綜合＆電力小計,**,16586,9525912
114,03,502,芬園,23臨時電燈,14,0,1929
114,03,502,芬園,24臨時電力,*,60,2680
114,03,502,芬園,25臨時用電小計,**,60,4609
114,03,502,芬園,26總計（含臨時用電）,**,16586,9530521
114,03,502,芬園,27表燈合計,**,1873,6770790
114,03,502,芬園,28綜合＆電力合計,**,14713,2759731
114,03,503,花壇,1表燈非營業用,28732,282,7630166
114,03,503,花壇,2表燈營業用,2121,3449,2215422
114,03,503,花壇,3表燈小計,**,3731,9845588
114,03,503,花壇,4低壓綜合裝置非營業用,*,0,0
114,03,503,花壇,5低壓綜合需量非營業用,16,1074,75345
114,03,503,花壇,6低壓電動車非營業用,*,0,0
114,03,503,花壇,7低壓綜合非營業用電小計,**,1074,75345
114,03,503,花壇,8低壓綜合裝置營業用,*,0,0
114,03,503,花壇,9低壓綜合需量營業用,170,7209,1109538
114,03,503,花壇,10低壓電動車營業用,*,0,0
114,03,503,花壇,11低壓綜合營業用電小計,**,7209,1109538
114,03,503,花壇,12低壓綜合用電小計,**,8283,1184883
114,03,503,花壇,13低壓裝置電力,589,4615,833206
114,03,503,花壇,14低壓需量電力,375,16566,2356127
114,03,503,花壇,15低壓電力小計,**,21181,3189333
114,03,503,花壇,16高壓電力,58,29754,7106156
114,03,503,花壇,17高壓電動車,*,330,41520
114,03,503,花壇,18特高壓電力,*,11200,5784000
114,03,503,花壇,19高＆特高壓電力小計,**,41284,12931676
114,03,503,花壇,20電力小計,**,62465,16121009
114,03,503,花壇,21綜合＆電力小計,**,70748,17305892
114,03,503,花壇,22電燈＆綜合＆電力小計,**,74479,27151480
114,03,503,花壇,23臨時電燈,32,0,1882
114,03,503,花壇,24臨時電力,*,244,22570
114,03,503,花壇,25臨時用電小計,**,244,24452
114,03,503,花壇,26總計（含臨時用電）,**,74479,27175932
114,03,503,花壇,27表燈合計,**,3731,9847470
114,03,503,花壇,28綜合＆電力合計,**,70748,17328462
114,03,504,秀水,1表燈非營業用,26087,496,7167505
114,03,504,秀水,2表燈營業用,2142,2789,3015046
114,03,504,秀水,3表燈小計,**,3285,10182551
114,03,504,秀水,4低壓綜合裝置非營業用,*,0,0
114,03,504,秀水,5低壓綜合需量非營業用,19,1008,32205
114,03,504,秀水,6低壓電動車非營業用,*,0,0
114,03,504,秀水,7低壓綜合非營業用電小計,**,1008,32205
114,03,504,秀水,8低壓綜合裝置營業用,*,0,0
