年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
113,01,709,安南區,8低壓綜合裝置營業用,*,0 ,0 
113,01,709,安南區,9低壓綜合需量營業用,520 ,25845 ,4592278 
113,01,709,安南區,10低壓電動車營業用,*,499 ,17280 
113,01,709,安南區,11低壓綜合營業用電小計,**,26344 ,4609558 
113,01,709,安南區,12低壓綜合用電小計,**,34654 ,5450655 
113,01,709,安南區,13低壓裝置電力,830 ,6715 ,1143142 
113,01,709,安南區,14低壓需量電力,1802 ,76877 ,11561144 
113,01,709,安南區,15低壓電力小計,**,83592 ,12704286 
113,01,709,安南區,16高壓電力,288 ,183177 ,57956063 
113,01,709,安南區,17高壓電動車,*,0 ,0 
113,01,709,安南區,18特高壓電力,*,15400 ,8102000 
113,01,709,安南區,19高＆特高壓電力小計,**,198577 ,66058063 
113,01,709,安南區,20電力小計,**,282169 ,78762349 
113,01,709,安南區,21綜合＆電力小計,**,316823 ,84213004 
113,01,709,安南區,22電燈＆綜合＆電力小計,**,326943 ,129751498 
113,01,709,安南區,23臨時電燈,303 ,0 ,199139 
113,01,709,安南區,24臨時電力,67 ,4997 ,620221 
113,01,709,安南區,25臨時用電小計,**,4997 ,819360 
113,01,709,安南區,26總計（含臨時用電）,**,326943 ,130570858 
113,01,709,安南區,27表燈合計,**,10120 ,45737633 
113,01,709,安南區,28綜合＆電力合計,**,316823 ,84833225 
113,01,710,永康,1表燈非營業用,152430 ,1838 ,36436655 
113,01,710,永康,2表燈營業用,10915 ,18692 ,13174025 
113,01,710,永康,3表燈小計,**,20530 ,49610680 
113,01,710,永康,4低壓綜合裝置非營業用,*,0 ,0 
113,01,710,永康,5低壓綜合需量非營業用,405 ,17457 ,2561321 
113,01,710,永康,6低壓電動車非營業用,*,0 ,0 
113,01,710,永康,7低壓綜合非營業用電小計,**,17457 ,2561321 
113,01,710,永康,8低壓綜合裝置營業用,*,0 ,0 
113,01,710,永康,9低壓綜合需量營業用,757 ,33810 ,6907899 
113,01,710,永康,10低壓電動車營業用,*,799 ,39800 
113,01,710,永康,11低壓綜合營業用電小計,**,34609 ,6947699 
113,01,710,永康,12低壓綜合用電小計,**,52066 ,9509020 
113,01,710,永康,13低壓裝置電力,78 ,743 ,39423 
113,01,710,永康,14低壓需量電力,2724 ,117304 ,18997127 
113,01,710,永康,15低壓電力小計,**,118047 ,19036550 
113,01,710,永康,16高壓電力,468 ,228821 ,56729836 
113,01,710,永康,17高壓電動車,*,0 ,0 
113,01,710,永康,18特高壓電力,7 ,87676 ,36795400 
113,01,710,永康,19高＆特高壓電力小計,**,316497 ,93525236 
113,01,710,永康,20電力小計,**,434544 ,112561786 
113,01,710,永康,21綜合＆電力小計,**,486610 ,122070806 
113,01,710,永康,22電燈＆綜合＆電力小計,**,507140 ,171681486 
113,01,710,永康,23臨時電燈,161 ,0 ,40985 
113,01,710,永康,24臨時電力,51 ,2956 ,327360 
113,01,710,永康,25臨時用電小計,**,2956 ,368345 
113,01,710,永康,26總計（含臨時用電）,**,507140 ,172049831 
113,01,710,永康,27表燈合計,**,20530 ,49651665 
113,01,710,永康,28綜合＆電力合計,**,486610 ,122398166 
113,01,711,歸仁,1表燈非營業用,46942 ,353 ,12637471 
113,01,711,歸仁,2表燈營業用,2851 ,3725 ,4995093 
113,01,711,歸仁,3表燈小計,**,4078 ,17632564 
113,01,711,歸仁,4低壓綜合裝置非營業用,*,0 ,0 
113,01,711,歸仁,5低壓綜合需量非營業用,53 ,3776 ,408747 
113,01,711,歸仁,6低壓電動車非營業用,*,0 ,0 
113,01,711,歸仁,7低壓綜合非營業用電小計,**,3776 ,408747 
113,01,711,歸仁,8低壓綜合裝置營業用,*,0 ,0 
113,01,711,歸仁,9低壓綜合需量營業用,196 ,10657 ,2062959 
113,01,711,歸仁,10低壓電動車營業用,*,0 ,0 
113,01,711,歸仁,11低壓綜合營業用電小計,**,10657 ,2062959 
113,01,711,歸仁,12低壓綜合用電小計,**,14433 ,2471706 
113,01,711,歸仁,13低壓裝置電力,192 ,892 ,68936 
113,01,711,歸仁,14低壓需量電力,381 ,17098 ,3115131 
113,01,711,歸仁,15低壓電力小計,**,17990 ,3184067 
113,01,711,歸仁,16高壓電力,97 ,62445 ,17509316 
113,01,711,歸仁,17高壓電動車,*,0 ,0 
113,01,711,歸仁,18特高壓電力,*,0 ,0 
113,01,711,歸仁,19高＆特高壓電力小計,**,62445 ,17509316 
113,01,711,歸仁,20電力小計,**,80435 ,20693383 
113,01,711,歸仁,21綜合＆電力小計,**,94868 ,23165089 
113,01,711,歸仁,22電燈＆綜合＆電力小計,**,98946 ,40797653 
113,01,711,歸仁,23臨時電燈,85 ,0 ,40154 
113,01,711,歸仁,24臨時電力,23 ,3667 ,440400 
113,01,711,歸仁,25臨時用電小計,**,3667 ,480554 
113,01,711,歸仁,26總計（含臨時用電）,**,98946 ,41278207 
113,01,711,歸仁,27表燈合計,**,4078 ,17672718 
113,01,711,歸仁,28綜合＆電力合計,**,94868 ,23605489 
113,01,712,新化,1表燈非營業用,27527 ,412 ,5748004 
113,01,712,新化,2表燈營業用,1743 ,2253 ,1433736 
113,01,712,新化,3表燈小計,**,2665 ,7181740 
113,01,712,新化,4低壓綜合裝置非營業用,*,0 ,0 
113,01,712,新化,5低壓綜合需量非營業用,58 ,2455 ,241522 
113,01,712,新化,6低壓電動車非營業用,*,0 ,0 
113,01,712,新化,7低壓綜合非營業用電小計,**,2455 ,241522 
113,01,712,新化,8低壓綜合裝置營業用,*,0 ,0 
113,01,712,新化,9低壓綜合需量營業用,95 ,4536 ,756331 
113,01,712,新化,10低壓電動車營業用,*,0 ,0 
113,01,712,新化,11低壓綜合營業用電小計,**,4536 ,756331 
113,01,712,新化,12低壓綜合用電小計,**,6991 ,997853 
113,01,712,新化,13低壓裝置電力,44 ,276 ,17845 
113,01,712,新化,14低壓需量電力,124 ,6042 ,1216542 
113,01,712,新化,15低壓電力小計,**,6318 ,1234387 
113,01,712,新化,16高壓電力,60 ,23034 ,5821674 
113,01,712,新化,17高壓電動車,*,0 ,0 
113,01,712,新化,18特高壓電力,*,0 ,0 
113,01,712,新化,19高＆特高壓電力小計,**,23034 ,5821674 
113,01,712,新化,20電力小計,**,29352 ,7056061 
113,01,712,新化,21綜合＆電力小計,**,36343 ,8053914 
113,01,712,新化,22電燈＆綜合＆電力小計,**,39008 ,15235654 
113,01,712,新化,23臨時電燈,26 ,0 ,1868 
113,01,712,新化,24臨時電力,7 ,297 ,17080 
113,01,712,新化,25臨時用電小計,**,297 ,18948 
113,01,712,新化,26總計（含臨時用電）,**,39008 ,15254602 
113,01,712,新化,27表燈合計,**,2665 ,7183608 
113,01,712,新化,28綜合＆電力合計,**,36343 ,8070994 
113,01,713,左鎮,1表燈非營業用,3156 ,0 ,563762 
113,01,713,左鎮,2表燈營業用,122 ,116 ,127002 
113,01,713,左鎮,3表燈小計,**,116 ,690764 
113,01,713,左鎮,4低壓綜合裝置非營業用,*,0 ,0 
113,01,713,左鎮,5低壓綜合需量非營業用,12 ,729 ,86309 
113,01,713,左鎮,6低壓電動車非營業用,*,0 ,0 
113,01,713,左鎮,7低壓綜合非營業用電小計,**,729 ,86309 
113,01,713,左鎮,8低壓綜合裝置營業用,*,0 ,0 
113,01,713,左鎮,9低壓綜合需量營業用,*,50 ,11298 
113,01,713,左鎮,10低壓電動車營業用,*,0 ,0 
113,01,713,左鎮,11低壓綜合營業用電小計,*,50 ,11298 
113,01,713,左鎮,12低壓綜合用電小計,**,779 ,97607 
113,01,713,左鎮,13低壓裝置電力,*,34 ,1065 
113,01,713,左鎮,14低壓需量電力,7 ,69 ,13038 
113,01,713,左鎮,15低壓電力小計,**,103 ,14103 
113,01,713,左鎮,16高壓電力,*,630 ,26540 
113,01,713,左鎮,17高壓電動車,*,0 ,0 
113,01,713,左鎮,18特高壓電力,*,0 ,0 
113,01,713,左鎮,19高＆特高壓電力小計,*,630 ,26540 
113,01,713,左鎮,20電力小計,**,733 ,40643 
113,01,713,左鎮,21綜合＆電力小計,**,1512 ,138250 
113,01,713,左鎮,22電燈＆綜合＆電力小計,**,1628 ,829014 
113,01,713,左鎮,23臨時電燈,*,0 ,6047 
113,01,713,左鎮,24臨時電力,*,0 ,0 
113,01,713,左鎮,25臨時用電小計,*,0 ,6047 
113,01,713,左鎮,26總計（含臨時用電）,**,1628 ,835061 
113,01,713,左鎮,27表燈合計,**,116 ,696811 
113,01,713,左鎮,28綜合＆電力合計,**,1512 ,138250 
113,01,714,玉井,1表燈非營業用,11390 ,115 ,1807887 
113,01,714,玉井,2表燈營業用,565 ,398 ,376546 
113,01,714,玉井,3表燈小計,**,513 ,2184433 
113,01,714,玉井,4低壓綜合裝置非營業用,*,0 ,0 
113,01,714,玉井,5低壓綜合需量非營業用,8 ,475 ,40110 
113,01,714,玉井,6低壓電動車非營業用,*,0 ,0 
113,01,714,玉井,7低壓綜合非營業用電小計,**,475 ,40110 
113,01,714,玉井,8低壓綜合裝置營業用,*,0 ,0 
113,01,714,玉井,9低壓綜合需量營業用,23 ,890 ,227436 
113,01,714,玉井,10低壓電動車營業用,*,60 ,1600 
113,01,714,玉井,11低壓綜合營業用電小計,**,950 ,229036 
113,01,714,玉井,12低壓綜合用電小計,**,1425 ,269146 
113,01,714,玉井,13低壓裝置電力,42 ,220 ,12121 
113,01,714,玉井,14低壓需量電力,37 ,1588 ,354456 
113,01,714,玉井,15低壓電力小計,**,1808 ,366577 
113,01,714,玉井,16高壓電力,*,720 ,77280 
113,01,714,玉井,17高壓電動車,*,0 ,0 
113,01,714,玉井,18特高壓電力,*,0 ,0 
113,01,714,玉井,19高＆特高壓電力小計,*,720 ,77280 
113,01,714,玉井,20電力小計,**,2528 ,443857 
113,01,714,玉井,21綜合＆電力小計,**,3953 ,713003 
113,01,714,玉井,22電燈＆綜合＆電力小計,**,4466 ,2897436 
113,01,714,玉井,23臨時電燈,17 ,0 ,7227 
113,01,714,玉井,24臨時電力,*,0 ,0 
113,01,714,玉井,25臨時用電小計,**,0 ,7227 
113,01,714,玉井,26總計（含臨時用電）,**,4466 ,2904663 
113,01,714,玉井,27表燈合計,**,513 ,2191660 
113,01,714,玉井,28綜合＆電力合計,**,3953 ,713003 
113,01,715,楠西,1表燈非營業用,9074 ,1 ,1939699 
113,01,715,楠西,2表燈營業用,284 ,307 ,354962 
113,01,715,楠西,3表燈小計,**,308 ,2294661 
113,01,715,楠西,4低壓綜合裝置非營業用,*,0 ,0 
113,01,715,楠西,5低壓綜合需量非營業用,9 ,640 ,78876 
113,01,715,楠西,6低壓電動車非營業用,*,0 ,0 
113,01,715,楠西,7低壓綜合非營業用電小計,**,640 ,78876 
113,01,715,楠西,8低壓綜合裝置營業用,*,0 ,0 
113,01,715,楠西,9低壓綜合需量營業用,8 ,352 ,45629 
113,01,715,楠西,10低壓電動車營業用,*,0 ,0 
113,01,715,楠西,11低壓綜合營業用電小計,**,352 ,45629 
113,01,715,楠西,12低壓綜合用電小計,**,992 ,124505 
113,01,715,楠西,13低壓裝置電力,20 ,67 ,11643 
113,01,715,楠西,14低壓需量電力,28 ,783 ,127848 
113,01,715,楠西,15低壓電力小計,**,850 ,139491 
113,01,715,楠西,16高壓電力,6 ,1405 ,393800 
113,01,715,楠西,17高壓電動車,*,0 ,0 
113,01,715,楠西,18特高壓電力,*,0 ,0 
113,01,715,楠西,19高＆特高壓電力小計,**,1405 ,393800 
113,01,715,楠西,20電力小計,**,2255 ,533291 
113,01,715,楠西,21綜合＆電力小計,**,3247 ,657796 
113,01,715,楠西,22電燈＆綜合＆電力小計,**,3555 ,2952457 
113,01,715,楠西,23臨時電燈,7 ,0 ,494 
113,01,715,楠西,24臨時電力,*,268 ,31640 
113,01,715,楠西,25臨時用電小計,**,268 ,32134 
113,01,715,楠西,26總計（含臨時用電）,**,3555 ,2984591 
113,01,715,楠西,27表燈合計,**,308 ,2295155 
113,01,715,楠西,28綜合＆電力合計,**,3247 ,689436 
113,01,716,南化,1表燈非營業用,6128 ,86 ,424372 
113,01,716,南化,2表燈營業用,170 ,203 ,121774 
113,01,716,南化,3表燈小計,**,289 ,546146 
113,01,716,南化,4低壓綜合裝置非營業用,*,0 ,0 
113,01,716,南化,5低壓綜合需量非營業用,8 ,309 ,6240 
113,01,716,南化,6低壓電動車非營業用,*,0 ,0 
113,01,716,南化,7低壓綜合非營業用電小計,**,309 ,6240 
113,01,716,南化,8低壓綜合裝置營業用,*,0 ,0 
113,01,716,南化,9低壓綜合需量營業用,*,45 ,25019 
113,01,716,南化,10低壓電動車營業用,*,0 ,0 
113,01,716,南化,11低壓綜合營業用電小計,*,45 ,25019 
113,01,716,南化,12低壓綜合用電小計,**,354 ,31259 
113,01,716,南化,13低壓裝置電力,21 ,86 ,8682 
113,01,716,南化,14低壓需量電力,31 ,487 ,39671 
113,01,716,南化,15低壓電力小計,**,573 ,48353 
113,01,716,南化,16高壓電力,8 ,2255 ,540840 
113,01,716,南化,17高壓電動車,*,0 ,0 
113,01,716,南化,18特高壓電力,*,0 ,0 
113,01,716,南化,19高＆特高壓電力小計,**,2255 ,540840 
113,01,716,南化,20電力小計,**,2828 ,589193 
113,01,716,南化,21綜合＆電力小計,**,3182 ,620452 
113,01,716,南化,22電燈＆綜合＆電力小計,**,3471 ,1166598 
113,01,716,南化,23臨時電燈,*,0 ,238 
113,01,716,南化,24臨時電力,*,650 ,61920 
113,01,716,南化,25臨時用電小計,**,650 ,62158 
113,01,716,南化,26總計（含臨時用電）,**,3471 ,1228756 
113,01,716,南化,27表燈合計,**,289 ,546384 
113,01,716,南化,28綜合＆電力合計,**,3182 ,682372 
113,01,717,仁德,1表燈非營業用,52423 ,777 ,15241724 
113,01,717,仁德,2表燈營業用,3965 ,6826 ,5941022 
113,01,717,仁德,3表燈小計,**,7603 ,21182746 
113,01,717,仁德,4低壓綜合裝置非營業用,*,0 ,0 
113,01,717,仁德,5低壓綜合需量非營業用,85 ,3986 ,457498 
113,01,717,仁德,6低壓電動車非營業用,*,179 ,3760 
113,01,717,仁德,7低壓綜合非營業用電小計,**,4165 ,461258 
113,01,717,仁德,8低壓綜合裝置營業用,*,0 ,0 
113,01,717,仁德,9低壓綜合需量營業用,277 ,15254 ,2756991 
113,01,717,仁德,10低壓電動車營業用,*,740 ,52920 
113,01,717,仁德,11低壓綜合營業用電小計,**,15994 ,2809911 
113,01,717,仁德,12低壓綜合用電小計,**,20159 ,3271169 
113,01,717,仁德,13低壓裝置電力,276 ,1635 ,165949 
113,01,717,仁德,14低壓需量電力,1198 ,53096 ,8073309 
113,01,717,仁德,15低壓電力小計,**,54731 ,8239258 
113,01,717,仁德,16高壓電力,353 ,184732 ,48058041 
113,01,717,仁德,17高壓電動車,*,0 ,0 
113,01,717,仁德,18特高壓電力,*,47600 ,14916231 
113,01,717,仁德,19高＆特高壓電力小計,**,232332 ,62974272 
113,01,717,仁德,20電力小計,**,287063 ,71213530 
113,01,717,仁德,21綜合＆電力小計,**,307222 ,74484699 
113,01,717,仁德,22電燈＆綜合＆電力小計,**,314825 ,95667445 
113,01,717,仁德,23臨時電燈,83 ,0 ,21002 
113,01,717,仁德,24臨時電力,23 ,1611 ,198280 
113,01,717,仁德,25臨時用電小計,**,1611 ,219282 
113,01,717,仁德,26總計（含臨時用電）,**,314825 ,95886727 
113,01,717,仁德,27表燈合計,**,7603 ,21203748 
113,01,717,仁德,28綜合＆電力合計,**,307222 ,74682979 
113,01,718,關廟,1表燈非營業用,23059 ,32 ,4739764 
113,01,718,關廟,2表燈營業用,1320 ,1776 ,1414873 
113,01,718,關廟,3表燈小計,**,1808 ,6154637 
113,01,718,關廟,4低壓綜合裝置非營業用,*,0 ,0 
113,01,718,關廟,5低壓綜合需量非營業用,18 ,1214 ,84520 
113,01,718,關廟,6低壓電動車非營業用,*,0 ,0 
113,01,718,關廟,7低壓綜合非營業用電小計,**,1214 ,84520 
113,01,718,關廟,8低壓綜合裝置營業用,*,0 ,0 
113,01,718,關廟,9低壓綜合需量營業用,77 ,4061 ,825307 
113,01,718,關廟,10低壓電動車營業用,*,0 ,0 
113,01,718,關廟,11低壓綜合營業用電小計,**,4061 ,825307 
113,01,718,關廟,12低壓綜合用電小計,**,5275 ,909827 
113,01,718,關廟,13低壓裝置電力,71 ,596 ,78353 
113,01,718,關廟,14低壓需量電力,163 ,7673 ,1259163 
113,01,718,關廟,15低壓電力小計,**,8269 ,1337516 
113,01,718,關廟,16高壓電力,77 ,40693 ,10919298 
113,01,718,關廟,17高壓電動車,*,0 ,0 
113,01,718,關廟,18特高壓電力,*,7800 ,3723600 
113,01,718,關廟,19高＆特高壓電力小計,**,48493 ,14642898 
113,01,718,關廟,20電力小計,**,56762 ,15980414 
113,01,718,關廟,21綜合＆電力小計,**,62037 ,16890241 
113,01,718,關廟,22電燈＆綜合＆電力小計,**,63845 ,23044878 
113,01,718,關廟,23臨時電燈,40 ,0 ,4274 
113,01,718,關廟,24臨時電力,6 ,340 ,70280 
113,01,718,關廟,25臨時用電小計,**,340 ,74554 
113,01,718,關廟,26總計（含臨時用電）,**,63845 ,23119432 
113,01,718,關廟,27表燈合計,**,1808 ,6158911 
113,01,718,關廟,28綜合＆電力合計,**,62037 ,16960521 
113,01,719,龍崎,1表燈非營業用,2347 ,0 ,465605 
113,01,719,龍崎,2表燈營業用,74 ,133 ,116184 
113,01,719,龍崎,3表燈小計,**,133 ,581789 
113,01,719,龍崎,4低壓綜合裝置非營業用,*,0 ,0 
113,01,719,龍崎,5低壓綜合需量非營業用,*,163 ,19485 
113,01,719,龍崎,6低壓電動車非營業用,*,0 ,0 
113,01,719,龍崎,7低壓綜合非營業用電小計,*,163 ,19485 
113,01,719,龍崎,8低壓綜合裝置營業用,*,0 ,0 
113,01,719,龍崎,9低壓綜合需量營業用,*,94 ,28040 
113,01,719,龍崎,10低壓電動車營業用,*,0 ,0 
113,01,719,龍崎,11低壓綜合營業用電小計,*,94 ,28040 
113,01,719,龍崎,12低壓綜合用電小計,**,257 ,47525 
113,01,719,龍崎,13低壓裝置電力,7 ,58 ,9379 
113,01,719,龍崎,14低壓需量電力,16 ,158 ,37241 
113,01,719,龍崎,15低壓電力小計,**,216 ,46620 
113,01,719,龍崎,16高壓電力,6 ,1875 ,425160 
113,01,719,龍崎,17高壓電動車,*,0 ,0 
113,01,719,龍崎,18特高壓電力,*,100 ,0 
113,01,719,龍崎,19高＆特高壓電力小計,**,1975 ,425160 
113,01,719,龍崎,20電力小計,**,2191 ,471780 
113,01,719,龍崎,21綜合＆電力小計,**,2448 ,519305 
113,01,719,龍崎,22電燈＆綜合＆電力小計,**,2581 ,1101094 
113,01,719,龍崎,23臨時電燈,*,0 ,0 
113,01,719,龍崎,24臨時電力,*,0 ,0 
113,01,719,龍崎,25臨時用電小計,*,0 ,0 
113,01,719,龍崎,26總計（含臨時用電）,**,2581 ,1101094 
113,01,719,龍崎,27表燈合計,**,133 ,581789 
113,01,719,龍崎,28綜合＆電力合計,**,2448 ,519305 
113,01,720,官田,1表燈非營業用,16859 ,67 ,3296461 
113,01,720,官田,2表燈營業用,660 ,677 ,668998 
113,01,720,官田,3表燈小計,**,744 ,3965459 
113,01,720,官田,4低壓綜合裝置非營業用,*,0 ,0 
113,01,720,官田,5低壓綜合需量非營業用,18 ,920 ,57803 
113,01,720,官田,6低壓電動車非營業用,*,0 ,0 
113,01,720,官田,7低壓綜合非營業用電小計,**,920 ,57803 
113,01,720,官田,8低壓綜合裝置營業用,*,0 ,0 
113,01,720,官田,9低壓綜合需量營業用,26 ,1090 ,235851 
113,01,720,官田,10低壓電動車營業用,*,0 ,0 
113,01,720,官田,11低壓綜合營業用電小計,**,1090 ,235851 
113,01,720,官田,12低壓綜合用電小計,**,2010 ,293654 
113,01,720,官田,13低壓裝置電力,150 ,1309 ,341092 
113,01,720,官田,14低壓需量電力,203 ,8576 ,1300133 
113,01,720,官田,15低壓電力小計,**,9885 ,1641225 
113,01,720,官田,16高壓電力,128 ,73267 ,18775532 
113,01,720,官田,17高壓電動車,*,0 ,0 
113,01,720,官田,18特高壓電力,7 ,101200 ,45418499 
113,01,720,官田,19高＆特高壓電力小計,**,174467 ,64194031 
113,01,720,官田,20電力小計,**,184352 ,65835256 
113,01,720,官田,21綜合＆電力小計,**,186362 ,66128910 
113,01,720,官田,22電燈＆綜合＆電力小計,**,187106 ,70094369 
113,01,720,官田,23臨時電燈,34 ,0 ,4841 
113,01,720,官田,24臨時電力,*,905 ,269760 
113,01,720,官田,25臨時用電小計,**,905 ,274601 
