年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
112,8,308,寶山,18特高壓電力,*,185200,123528437
112,8,308,寶山,19高＆特高壓電力小計,**,227378,149279814
112,8,308,寶山,20電力小計,**,231368,150244244
112,8,308,寶山,21綜合＆電力小計,**,233724,150613997
112,8,308,寶山,22電燈＆綜合＆電力小計,**,234499,155656936
112,8,308,寶山,23臨時電燈,46,0,2047
112,8,308,寶山,24臨時電力,28,3493,484660
112,8,308,寶山,25臨時用電小計,**,3493,486707
112,8,308,寶山,26總計（含臨時用電）,**,234499,156143643
112,8,308,寶山,27表燈合計,**,775,5044986
112,8,308,寶山,28綜合＆電力合計,**,233724,151098657
112,8,310,竹東,1表燈非營業用,51610,891,17621967
112,8,310,竹東,2表燈營業用,2956,5006,5137144
112,8,310,竹東,3表燈小計,**,5897,22759111
112,8,310,竹東,4低壓綜合裝置非營業用,*,0,0
112,8,310,竹東,5低壓綜合需量非營業用,142,5176,805226
112,8,310,竹東,6低壓電動車非營業用,*,0,0
112,8,310,竹東,7低壓綜合非營業用電小計,**,5176,805226
112,8,310,竹東,8低壓綜合裝置營業用,*,0,0
112,8,310,竹東,9低壓綜合需量營業用,113,5222,1600856
112,8,310,竹東,10低壓電動車營業用,*,0,0
112,8,310,竹東,11低壓綜合營業用電小計,**,5222,1600856
112,8,310,竹東,12低壓綜合用電小計,**,10398,2406082
112,8,310,竹東,13低壓裝置電力,28,320,37338
112,8,310,竹東,14低壓需量電力,145,5917,1115768
112,8,310,竹東,15低壓電力小計,**,6237,1153106
112,8,310,竹東,16高壓電力,46,35127,14649904
112,8,310,竹東,17高壓電動車,*,0,0
112,8,310,竹東,18特高壓電力,*,14500,7360800
112,8,310,竹東,19高＆特高壓電力小計,**,49627,22010704
112,8,310,竹東,20電力小計,**,55864,23163810
112,8,310,竹東,21綜合＆電力小計,**,66262,25569892
112,8,310,竹東,22電燈＆綜合＆電力小計,**,72159,48329003
112,8,310,竹東,23臨時電燈,34,0,23737
112,8,310,竹東,24臨時電力,16,1219,160512
112,8,310,竹東,25臨時用電小計,**,1219,184249
112,8,310,竹東,26總計（含臨時用電）,**,72159,48513252
112,8,310,竹東,27表燈合計,**,5897,22782848
112,8,310,竹東,28綜合＆電力合計,**,66262,25730404
112,8,311,五峰,1表燈非營業用,2092,56,533262
112,8,311,五峰,2表燈營業用,97,186,129521
112,8,311,五峰,3表燈小計,**,242,662783
112,8,311,五峰,4低壓綜合裝置非營業用,*,0,0
112,8,311,五峰,5低壓綜合需量非營業用,8,277,53600
112,8,311,五峰,6低壓電動車非營業用,*,0,0
112,8,311,五峰,7低壓綜合非營業用電小計,**,277,53600
112,8,311,五峰,8低壓綜合裝置營業用,*,0,0
112,8,311,五峰,9低壓綜合需量營業用,*,12,7010
112,8,311,五峰,10低壓電動車營業用,*,0,0
112,8,311,五峰,11低壓綜合營業用電小計,*,12,7010
112,8,311,五峰,12低壓綜合用電小計,**,289,60610
112,8,311,五峰,13低壓裝置電力,*,20,26
112,8,311,五峰,14低壓需量電力,*,157,7367
112,8,311,五峰,15低壓電力小計,**,177,7393
112,8,311,五峰,16高壓電力,*,170,77240
112,8,311,五峰,17高壓電動車,*,0,0
112,8,311,五峰,18特高壓電力,*,0,0
112,8,311,五峰,19高＆特高壓電力小計,*,170,77240
112,8,311,五峰,20電力小計,**,347,84633
112,8,311,五峰,21綜合＆電力小計,**,636,145243
112,8,311,五峰,22電燈＆綜合＆電力小計,**,878,808026
112,8,311,五峰,23臨時電燈,*,0,0
112,8,311,五峰,24臨時電力,*,0,0
112,8,311,五峰,25臨時用電小計,*,0,0
112,8,311,五峰,26總計（含臨時用電）,**,878,808026
112,8,311,五峰,27表燈合計,**,242,662783
112,8,311,五峰,28綜合＆電力合計,**,636,145243
112,8,312,橫山,1表燈非營業用,7975,85,2114581
112,8,312,橫山,2表燈營業用,354,534,484593
112,8,312,橫山,3表燈小計,**,619,2599174
112,8,312,橫山,4低壓綜合裝置非營業用,*,0,0
112,8,312,橫山,5低壓綜合需量非營業用,11,410,69409
112,8,312,橫山,6低壓電動車非營業用,*,0,0
112,8,312,橫山,7低壓綜合非營業用電小計,**,410,69409
112,8,312,橫山,8低壓綜合裝置營業用,*,0,0
112,8,312,橫山,9低壓綜合需量營業用,14,576,128325
112,8,312,橫山,10低壓電動車營業用,*,0,0
112,8,312,橫山,11低壓綜合營業用電小計,**,576,128325
112,8,312,橫山,12低壓綜合用電小計,**,986,197734
112,8,312,橫山,13低壓裝置電力,20,362,43159
112,8,312,橫山,14低壓需量電力,30,1029,163967
112,8,312,橫山,15低壓電力小計,**,1391,207126
112,8,312,橫山,16高壓電力,9,4948,808840
112,8,312,橫山,17高壓電動車,*,0,0
112,8,312,橫山,18特高壓電力,*,2000,3019200
112,8,312,橫山,19高＆特高壓電力小計,**,6948,3828040
112,8,312,橫山,20電力小計,**,8339,4035166
112,8,312,橫山,21綜合＆電力小計,**,9325,4232900
112,8,312,橫山,22電燈＆綜合＆電力小計,**,9944,6832074
112,8,312,橫山,23臨時電燈,7,0,1747
112,8,312,橫山,24臨時電力,*,0,0
112,8,312,橫山,25臨時用電小計,**,0,1747
112,8,312,橫山,26總計（含臨時用電）,**,9944,6833821
112,8,312,橫山,27表燈合計,**,619,2600921
112,8,312,橫山,28綜合＆電力合計,**,9325,4232900
112,8,313,尖石,1表燈非營業用,3835,233,1386450
112,8,313,尖石,2表燈營業用,147,501,301963
112,8,313,尖石,3表燈小計,**,734,1688413
112,8,313,尖石,4低壓綜合裝置非營業用,*,0,0
112,8,313,尖石,5低壓綜合需量非營業用,15,791,52040
112,8,313,尖石,6低壓電動車非營業用,*,0,0
112,8,313,尖石,7低壓綜合非營業用電小計,**,791,52040
112,8,313,尖石,8低壓綜合裝置營業用,*,0,0
112,8,313,尖石,9低壓綜合需量營業用,8,430,97280
112,8,313,尖石,10低壓電動車營業用,*,0,0
112,8,313,尖石,11低壓綜合營業用電小計,**,430,97280
112,8,313,尖石,12低壓綜合用電小計,**,1221,149320
112,8,313,尖石,13低壓裝置電力,*,0,0
112,8,313,尖石,14低壓需量電力,15,495,71273
112,8,313,尖石,15低壓電力小計,**,495,71273
112,8,313,尖石,16高壓電力,*,0,0
112,8,313,尖石,17高壓電動車,*,0,0
112,8,313,尖石,18特高壓電力,*,0,0
112,8,313,尖石,19高＆特高壓電力小計,*,0,0
112,8,313,尖石,20電力小計,**,495,71273
112,8,313,尖石,21綜合＆電力小計,**,1716,220593
112,8,313,尖石,22電燈＆綜合＆電力小計,**,2450,1909006
112,8,313,尖石,23臨時電燈,*,0,417
112,8,313,尖石,24臨時電力,*,0,0
112,8,313,尖石,25臨時用電小計,*,0,417
112,8,313,尖石,26總計（含臨時用電）,**,2450,1909423
112,8,313,尖石,27表燈合計,**,734,1688830
112,8,313,尖石,28綜合＆電力合計,**,1716,220593
112,8,314,北埔,1表燈非營業用,5370,30,779996
112,8,314,北埔,2表燈營業用,310,340,328442
112,8,314,北埔,3表燈小計,**,370,1108438
112,8,314,北埔,4低壓綜合裝置非營業用,*,0,0
112,8,314,北埔,5低壓綜合需量非營業用,7,230,27040
112,8,314,北埔,6低壓電動車非營業用,*,0,0
112,8,314,北埔,7低壓綜合非營業用電小計,**,230,27040
112,8,314,北埔,8低壓綜合裝置營業用,*,0,0
112,8,314,北埔,9低壓綜合需量營業用,7,345,83390
112,8,314,北埔,10低壓電動車營業用,*,0,0
112,8,314,北埔,11低壓綜合營業用電小計,**,345,83390
112,8,314,北埔,12低壓綜合用電小計,**,575,110430
112,8,314,北埔,13低壓裝置電力,*,16,1710
112,8,314,北埔,14低壓需量電力,11,374,42077
112,8,314,北埔,15低壓電力小計,**,390,43787
112,8,314,北埔,16高壓電力,*,725,221760
112,8,314,北埔,17高壓電動車,*,0,0
112,8,314,北埔,18特高壓電力,*,0,0
112,8,314,北埔,19高＆特高壓電力小計,*,725,221760
112,8,314,北埔,20電力小計,**,1115,265547
112,8,314,北埔,21綜合＆電力小計,**,1690,375977
112,8,314,北埔,22電燈＆綜合＆電力小計,**,2060,1484415
112,8,314,北埔,23臨時電燈,8,0,339
112,8,314,北埔,24臨時電力,*,0,0
112,8,314,北埔,25臨時用電小計,**,0,339
112,8,314,北埔,26總計（含臨時用電）,**,2060,1484754
112,8,314,北埔,27表燈合計,**,370,1108777
112,8,314,北埔,28綜合＆電力合計,**,1690,375977
112,8,315,峨眉,1表燈非營業用,3716,0,1394456
112,8,315,峨眉,2表燈營業用,126,168,237433
112,8,315,峨眉,3表燈小計,**,168,1631889
112,8,315,峨眉,4低壓綜合裝置非營業用,*,0,0
112,8,315,峨眉,5低壓綜合需量非營業用,*,238,22840
112,8,315,峨眉,6低壓電動車非營業用,*,0,0
112,8,315,峨眉,7低壓綜合非營業用電小計,*,238,22840
112,8,315,峨眉,8低壓綜合裝置營業用,*,0,0
112,8,315,峨眉,9低壓綜合需量營業用,*,15,3360
112,8,315,峨眉,10低壓電動車營業用,*,0,0
112,8,315,峨眉,11低壓綜合營業用電小計,*,15,3360
112,8,315,峨眉,12低壓綜合用電小計,**,253,26200
112,8,315,峨眉,13低壓裝置電力,14,72,2568
112,8,315,峨眉,14低壓需量電力,11,386,61877
112,8,315,峨眉,15低壓電力小計,**,458,64445
112,8,315,峨眉,16高壓電力,*,800,252980
112,8,315,峨眉,17高壓電動車,*,0,0
112,8,315,峨眉,18特高壓電力,*,0,0
112,8,315,峨眉,19高＆特高壓電力小計,*,800,252980
112,8,315,峨眉,20電力小計,**,1258,317425
112,8,315,峨眉,21綜合＆電力小計,**,1511,343625
112,8,315,峨眉,22電燈＆綜合＆電力小計,**,1679,1975514
112,8,315,峨眉,23臨時電燈,*,0,65
112,8,315,峨眉,24臨時電力,*,0,0
112,8,315,峨眉,25臨時用電小計,*,0,65
112,8,315,峨眉,26總計（含臨時用電）,**,1679,1975579
112,8,315,峨眉,27表燈合計,**,168,1631954
112,8,315,峨眉,28綜合＆電力合計,**,1511,343625
112,8,320,中壢,1表燈非營業用,239492,3856,116378889
112,8,320,中壢,2表燈營業用,17932,43523,39445725
112,8,320,中壢,3表燈小計,**,47379,155824614
112,8,320,中壢,4低壓綜合裝置非營業用,*,0,0
112,8,320,中壢,5低壓綜合需量非營業用,1054,45570,7784904
112,8,320,中壢,6低壓電動車非營業用,*,0,0
112,8,320,中壢,7低壓綜合非營業用電小計,**,45570,7784904
112,8,320,中壢,8低壓綜合裝置營業用,*,117,25070
112,8,320,中壢,9低壓綜合需量營業用,831,39240,11164676
112,8,320,中壢,10低壓電動車營業用,*,0,0
112,8,320,中壢,11低壓綜合營業用電小計,**,39357,11189746
112,8,320,中壢,12低壓綜合用電小計,**,84927,18974650
112,8,320,中壢,13低壓裝置電力,83,760,92355
112,8,320,中壢,14低壓需量電力,555,34896,6729444
112,8,320,中壢,15低壓電力小計,**,35656,6821799
112,8,320,中壢,16高壓電力,466,330943,126109974
112,8,320,中壢,17高壓電動車,*,0,0
112,8,320,中壢,18特高壓電力,19,212456,115952203
112,8,320,中壢,19高＆特高壓電力小計,**,543399,242062177
112,8,320,中壢,20電力小計,**,579055,248883976
112,8,320,中壢,21綜合＆電力小計,**,663982,267858626
112,8,320,中壢,22電燈＆綜合＆電力小計,**,711361,423683240
112,8,320,中壢,23臨時電燈,224,0,186215
112,8,320,中壢,24臨時電力,146,15145,3119717
112,8,320,中壢,25臨時用電小計,**,15145,3305932
112,8,320,中壢,26總計（含臨時用電）,**,711361,426989172
112,8,320,中壢,27表燈合計,**,47379,156010829
112,8,320,中壢,28綜合＆電力合計,**,663982,270978343
112,8,324,平鎮,1表燈非營業用,114414,1375,24703959
112,8,324,平鎮,2表燈營業用,6828,13384,9001379
112,8,324,平鎮,3表燈小計,**,14759,33705338
112,8,324,平鎮,4低壓綜合裝置非營業用,*,0,0
112,8,324,平鎮,5低壓綜合需量非營業用,238,10970,1824269
112,8,324,平鎮,6低壓電動車非營業用,*,499,43200
112,8,324,平鎮,7低壓綜合非營業用電小計,**,11469,1867469
112,8,324,平鎮,8低壓綜合裝置營業用,*,0,0
112,8,324,平鎮,9低壓綜合需量營業用,194,11914,3731426
112,8,324,平鎮,10低壓電動車營業用,*,350,11760
112,8,324,平鎮,11低壓綜合營業用電小計,**,12264,3743186
112,8,324,平鎮,12低壓綜合用電小計,**,23733,5610655
112,8,324,平鎮,13低壓裝置電力,46,430,67643
112,8,324,平鎮,14低壓需量電力,363,21488,4009550
112,8,324,平鎮,15低壓電力小計,**,21918,4077193
112,8,324,平鎮,16高壓電力,240,174529,67571642
112,8,324,平鎮,17高壓電動車,*,0,0
112,8,324,平鎮,18特高壓電力,*,54950,32539805
112,8,324,平鎮,19高＆特高壓電力小計,**,229479,100111447
112,8,324,平鎮,20電力小計,**,251397,104188640
112,8,324,平鎮,21綜合＆電力小計,**,275130,109799295
112,8,324,平鎮,22電燈＆綜合＆電力小計,**,289889,143504633
112,8,324,平鎮,23臨時電燈,88,0,13919
112,8,324,平鎮,24臨時電力,28,1328,166561
112,8,324,平鎮,25臨時用電小計,**,1328,180480
112,8,324,平鎮,26總計（含臨時用電）,**,289889,143685113
112,8,324,平鎮,27表燈合計,**,14759,33719257
112,8,324,平鎮,28綜合＆電力合計,**,275130,109965856
112,8,325,龍潭,1表燈非營業用,68579,1285,22958202
112,8,325,龍潭,2表燈營業用,4801,10419,10287375
112,8,325,龍潭,3表燈小計,**,11704,33245577
112,8,325,龍潭,4低壓綜合裝置非營業用,*,0,0
112,8,325,龍潭,5低壓綜合需量非營業用,213,10102,1727771
112,8,325,龍潭,6低壓電動車非營業用,*,0,0
112,8,325,龍潭,7低壓綜合非營業用電小計,**,10102,1727771
112,8,325,龍潭,8低壓綜合裝置營業用,*,0,0
112,8,325,龍潭,9低壓綜合需量營業用,215,11047,3012288
112,8,325,龍潭,10低壓電動車營業用,*,0,0
112,8,325,龍潭,11低壓綜合營業用電小計,**,11047,3012288
112,8,325,龍潭,12低壓綜合用電小計,**,21149,4740059
112,8,325,龍潭,13低壓裝置電力,66,779,111216
112,8,325,龍潭,14低壓需量電力,335,23931,4310287
112,8,325,龍潭,15低壓電力小計,**,24710,4421503
112,8,325,龍潭,16高壓電力,191,171751,77769538
112,8,325,龍潭,17高壓電動車,*,0,0
112,8,325,龍潭,18特高壓電力,11,209240,128102290
112,8,325,龍潭,19高＆特高壓電力小計,**,380991,205871828
112,8,325,龍潭,20電力小計,**,405701,210293331
112,8,325,龍潭,21綜合＆電力小計,**,426850,215033390
112,8,325,龍潭,22電燈＆綜合＆電力小計,**,438554,248278967
112,8,325,龍潭,23臨時電燈,110,0,51382
112,8,325,龍潭,24臨時電力,24,1055,106015
112,8,325,龍潭,25臨時用電小計,**,1055,157397
112,8,325,龍潭,26總計（含臨時用電）,**,438554,248436364
112,8,325,龍潭,27表燈合計,**,11704,33296959
112,8,325,龍潭,28綜合＆電力合計,**,426850,215139405
112,8,326,楊梅,1表燈非營業用,95608,1519,34684166
112,8,326,楊梅,2表燈營業用,4824,13235,10231718
112,8,326,楊梅,3表燈小計,**,14754,44915884
112,8,326,楊梅,4低壓綜合裝置非營業用,*,0,0
112,8,326,楊梅,5低壓綜合需量非營業用,241,9929,1559377
112,8,326,楊梅,6低壓電動車非營業用,*,0,0
112,8,326,楊梅,7低壓綜合非營業用電小計,**,9929,1559377
112,8,326,楊梅,8低壓綜合裝置營業用,*,0,0
112,8,326,楊梅,9低壓綜合需量營業用,219,11726,3101489
112,8,326,楊梅,10低壓電動車營業用,*,440,34720
112,8,326,楊梅,11低壓綜合營業用電小計,**,12166,3136209
112,8,326,楊梅,12低壓綜合用電小計,**,22095,4695586
112,8,326,楊梅,13低壓裝置電力,43,724,100486
112,8,326,楊梅,14低壓需量電力,524,42392,8230813
112,8,326,楊梅,15低壓電力小計,**,43116,8331299
112,8,326,楊梅,16高壓電力,369,257957,97577712
112,8,326,楊梅,17高壓電動車,*,0,0
112,8,326,楊梅,18特高壓電力,18,114210,47859840
112,8,326,楊梅,19高＆特高壓電力小計,**,372167,145437552
112,8,326,楊梅,20電力小計,**,415283,153768851
112,8,326,楊梅,21綜合＆電力小計,**,437378,158464437
112,8,326,楊梅,22電燈＆綜合＆電力小計,**,452132,203380321
112,8,326,楊梅,23臨時電燈,156,0,60276
112,8,326,楊梅,24臨時電力,48,3064,315973
112,8,326,楊梅,25臨時用電小計,**,3064,376249
112,8,326,楊梅,26總計（含臨時用電）,**,452132,203756570
112,8,326,楊梅,27表燈合計,**,14754,44976160
112,8,326,楊梅,28綜合＆電力合計,**,437378,158780410
112,8,327,新屋,1表燈非營業用,26626,695,8643063
112,8,327,新屋,2表燈營業用,1706,3697,3079750
112,8,327,新屋,3表燈小計,**,4392,11722813
112,8,327,新屋,4低壓綜合裝置非營業用,*,0,0
112,8,327,新屋,5低壓綜合需量非營業用,51,3335,620471
112,8,327,新屋,6低壓電動車非營業用,*,0,0
112,8,327,新屋,7低壓綜合非營業用電小計,**,3335,620471
112,8,327,新屋,8低壓綜合裝置營業用,*,0,0
112,8,327,新屋,9低壓綜合需量營業用,89,5531,997632
112,8,327,新屋,10低壓電動車營業用,*,0,0
112,8,327,新屋,11低壓綜合營業用電小計,**,5531,997632
112,8,327,新屋,12低壓綜合用電小計,**,8866,1618103
112,8,327,新屋,13低壓裝置電力,33,407,110703
112,8,327,新屋,14低壓需量電力,270,21337,4650021
112,8,327,新屋,15低壓電力小計,**,21744,4760724
112,8,327,新屋,16高壓電力,109,79696,27993416
112,8,327,新屋,17高壓電動車,*,0,0
112,8,327,新屋,18特高壓電力,*,72408,28688807
112,8,327,新屋,19高＆特高壓電力小計,**,152104,56682223
112,8,327,新屋,20電力小計,**,173848,61442947
112,8,327,新屋,21綜合＆電力小計,**,182714,63061050
112,8,327,新屋,22電燈＆綜合＆電力小計,**,187106,74783863
112,8,327,新屋,23臨時電燈,86,0,39402
112,8,327,新屋,24臨時電力,7,346,52320
112,8,327,新屋,25臨時用電小計,**,346,91722
112,8,327,新屋,26總計（含臨時用電）,**,187106,74875585
112,8,327,新屋,27表燈合計,**,4392,11762215
112,8,327,新屋,28綜合＆電力合計,**,182714,63113370
